company_id,investor_id,amount
137736167,137736168,600.0
151003371,133700428,32000.0
146880272,164335888,0.0
2232753,2232754,0.0
14352072,14352152,7100.0
12829967,77857489,550.0
51671206,35453665,160.0
2422148,456021,0.0
24915940,76299291,5.0
166284548,107802890,10.0
130415067,64000486,98.0
166289119,22586771,5000.0
432557,92341,0.0
498611,437760,0.0
104377075,116363,500.0
57974250,57974251,70.0
8365195,8365206,0.0
18233290,7845700,0.0
17684053,8761218,40.0
2515182,2512005,0.0
166305148,134260811,100.0
41711333,162102115,3600.0
2327918,2327919,150.0
19180870,19477149,14.0
7797350,3682295,463.0
2436057,2436058,0.0
2580938,442745,0.0
12647107,12647109,278.98
34111359,99310637,500.0
2539986,317331,0.0
1996814,1996815,10.0
84413163,113282559,60.0
122801508,67936493,2000.0664
117374465,84401403,797.0
9526431,9526442,0.0
148241623,148241624,0.0
155468172,155468173,0.0
2333429,470437,40.0
2232038,95596,0.0
165952956,162036312,75.0
166368390,81046932,2400.0
10599111,11133102,0.0
2498228,2498230,0.0
2321471,2058165,0.0
2467721,2467721,0.0
2586894,2586895,0.0
140261402,22605894,635.5509999999999
1866465,1866470,10.0
2876212,3046255,2500.0
28475781,76474906,30.0
100261531,54384832,50.0
125154227,67465736,180.0
2558558,2558559,0.0
2632742,2484661,0.0
148135961,2421386,200.0
674519,70448399,650.0
84950832,105909410,0.0
2711828,2711768,0.0
2634423,2622406,0.0
10193183,10193186,0.0
2531318,53721,0.0
135186201,3849761,370.0
1866426,300517,31.7
166404389,166404390,2.0
25087009,217797,0.0
37513764,20584365,0.0
60366852,49356603,200.0
36130354,126079,0.0
18379183,18379151,0.0
12557602,12557612,0.0
21852929,11860575,5000.0
38320700,38319057,0.0
144824234,140879537,5.0
10337131,10337132,0.0
164318233,142448315,1620.0
16362635,14838976,0.0
38791005,30594295,1000.0
27432798,77980,0.0
100611920,164658051,0.0
2703405,2703406,0.0
25796408,25796411,0.0
144829411,55885409,193.4
557399,118477,1000.0
38205433,78998,30.0
26081476,442890,15.0
34056891,34056894,0.0
35192429,2022265,0.0
7611857,81731032,0.0
166459106,70904822,4900.0
39742112,39742114,0.0
69533038,38321950,0.0
39992148,39992150,0.0
39603279,2598049,0.0
166465704,113996736,300.0
158560974,9304038,2550.0
39183375,39183375,0.0
1890785,1890787,500.0
1845460,1845463,15.0
153834874,390796,138000.0
1941355,1941358,330.0
116721380,126293147,0.0
39549456,39549462,0.0
2147814,2147816,30.0
97117751,50521925,0.0
39655530,39655531,0.0
40523752,2420330,0.0
7199284,160712473,50.0
42318489,42318493,0.0
119450834,119450838,0.0
39710484,11380,0.0
38377281,38377282,0.0
148311373,1379696,0.0
8474632,8474850,50.0
72633330,599085,0.0
84819134,14757724,1.0
1867473,356670,150.0
70627757,70627774,10.0
65906363,2916096,0.0
1952181,691039,50.0
74181670,607373,24.98
2381226,471927,120.0
10320616,153617487,0.0
3961667,112583511,8501.1006
80878229,47212914,1000.0
518627,117615204,200.0
165898260,14162367,9.6
57574617,87904884,0.0
75538668,41935791,10000.0
74983250,99178649,1320.0
42323721,14748810,0.0
166519163,567912,2000.0
31738589,3868572,50.0
70807848,161168578,0.0
20231566,20231757,980.0
43718748,2050443,0.0
45062373,100658726,0.0
78754786,21314277,0.0
49186816,38981553,9.0
166537220,133237098,0.0
19999745,19999745,225.0
76913935,76863035,5.0
166551896,3785800,100.0
166559411,124760963,800.0
42761168,42761169,0.0
166560333,4288062,1350.0
166564648,114723938,20100.0
43943399,145757,0.0
42570551,42570552,0.0
166581217,1245481,100.0
42546528,42546529,0.0
43203863,43203867,0.0
42666937,53788,13.0
42578325,42578326,0.0
32941451,32941451,50.0
43290731,384674,50.0
43433079,110284,0.0
43622839,43622840,0.0
42422654,2565005,320.0
112407116,32652853,30000.0
17413547,15706780,500.0
42218910,39441644,0.0
38321945,38321946,0.0
42733933,88095,0.0
43541482,1839464,0.0
43747545,43747546,0.0
38858071,24281890,0.0
41519679,101271,0.0
42797847,20667167,0.0
166663793,12422775,1050.0
19395304,5708996,750.0
360529,360530,0.0
100595106,61260587,510.0
166677506,50001702,20.0
165846387,144694404,0.0
42398220,33024277,0.0
44244153,553883,0.0
110440,87747,20.0
121226179,94600563,1500.0
166715546,71400992,10.0
166758133,166758133,0.0
152764198,87216875,400.0
99117611,99889629,600.0
161049089,165063412,6305.0
12738588,3660822,5000.0
154677853,151042664,0.0
67712714,37668480,0.0
42435538,42435539,0.0
149962005,134094697,0.0
36428344,11826153,50.0
142502325,378299,19972.283699
36831160,3697025,4977.92
61902622,12720320,200.0
153018358,611516,975.0
149783048,67058762,1000.0
37967637,37967638,2.0
148675620,159000746,0.0
39703542,148605954,0.0
80920060,79426624,100.0
42760078,6764306,0.0
2473387,2473388,0.0
22110387,80211,1927.2099
34596750,34596770,0.0
44826482,8114160,150.0
9840215,9840281,1797.33
98134173,4393393,10360.5604
10984211,64987373,120.0
10837198,10837474,700.0
5503457,7646276,50.5
114060230,67091224,75.0
371739,18462456,3204.0
134149399,16445484,80.0
112310017,112848606,1000.0
1825740,1825745,0.0
166909002,166909004,0.0
166909609,3972353,0.0
166910502,3976855,20.0
42641530,331929,0.0
3230864,134885596,1000.0
40186173,2196612,0.0
166929332,53382821,1600.0
166934108,153693252,30.0
166934434,9177772,37.5
2072020,524737,0.0
116001180,122903446,50.0
2001243,117969,75.0
166981309,166981314,0.0
144969438,35796102,50.0
31128887,5156438,0.0
167034035,43999262,980.0
152809127,159493569,20000.0
167054947,161700687,0.0
1838455,1838459,0.0
145158650,185203,250.0
27542726,6973175,1608.5747
16620876,16620975,288.0
167124815,54205254,49.0
2148091,2033905,90.0
77246215,20728692,1000.0
27009849,17038515,200.0
167139196,7320937,40.0
28136460,17079930,1000.0
31610958,12712182,72.0
31815447,64746089,1000.0
100743907,47374376,110.0
100031869,100899875,0.0
31474643,31474655,77.0
43700420,39306778,1000.0
30701567,112701,3000.0
43124820,42009149,0.0
43759839,43759841,0.0
41253060,28786548,30.0
41023484,15637899,6000.0
43321606,24730709,0.0
40741669,180612,0.0
130606064,70340889,100.0
8162032,8162043,5.0
48371330,48371363,0.0
16168597,3883214,99.47
45291223,6302069,0.0
40717261,2407212,0.0
42765317,2471478,0.0
38632175,4882260,0.0
147569528,22744252,1000.0
167177585,67892866,1.0
167181137,101408937,200.0
48719541,48719542,49.95
49112084,25970225,2199.9999
48446488,8714969,500.0
99389908,72080722,10.0
50853239,21886470,0.0
68173041,99909715,28000.0
39947457,39947458,0.0
167197527,76448150,0.0
99857294,92172315,1000.0
12049361,20170147,50.0
167211848,40026561,350.0
1736982,1736983,15.0
167230954,134110329,100.0
7320400,506060,765.0
194065,127228046,45.7173
83505,283251,25.0
1953998,1953999,140.0
1876452,151341,50.0
2070518,2070519,5.0
94526222,78282509,35000.0
1809000,1704244,800.0
157811068,835702,100.0
113714438,26213529,102.0
69226982,26608331,5000.0
396762,261216,4000.0
83503767,49377765,150.0
82393827,82393830,40.0
81719782,81719784,50.0
97602136,2098076,0.0
82863559,82863561,150.0
167251045,2260515973,0.0
22159236,9726755,40.0
156008640,6333327,1720.0
83017519,82184342,8.0
134135557,68689809,1000.0
50384860,40975571,720.0
16924775,27183739,56.0
165541583,2152598,1000.0
2025094,2025095,75.0
84461295,88975902,106.0
84585001,88630834,50.0
84373568,3457137,240.0
40275909,19857,0.0
84416042,81925485,50.0
42584206,385907,0.0
162363138,287271,220.5
84436844,67234611,0.0
84461236,72808354,20.0
97393561,1741843,700.0
46599380,7691564,0.0
67576661,25104056,88.0
64921594,19312570,0.0
72634034,74642247,220.0
83500098,167265985,0.0
60254199,60254200,30.0
97446349,24867472,40.0
64999346,32215103,97.2
84015347,162892404,0.0
84379515,82432402,15.0
97470484,2334247,0.0
48350838,6442557,0.0
82683309,9844682,100.0
26240685,26240695,0.0
2151635,2151637,16.8
42672536,1897161,14.66
27753692,26101367,0.2
42568287,87194,0.0
78225932,3437576,0.0
98328980,97448899,10.0
1812134,27096,5.0
22476195,22476198,0.0
1945251,1737569,0.0
26168402,39817,0.0
4334198,4334293,0.0
167286604,127249911,65.0
90461562,133514454,25.0
167279990,75163639,0.0
100944253,85422367,0.0
43718520,43718521,6.0
101077273,167306010,0.0
2145619,2145621,0.0
34662031,34662046,0.0
35780570,35780585,0.0
25833900,10652382,20.0
43979299,135115023,12.3427
41138974,137643347,0.0
29375099,29375117,0.0
28035906,28035917,0.0
80860145,38290933,61.5
34714737,12320716,180.0
70690234,22014429,869.4
38579082,12367609,3000.0
36592778,36445816,65.28
35713241,35713246,10.0
15869442,13976439,4000.0
34327735,34327748,0.0
167341771,167339409,0.0
92742344,64202621,0.0
167342250,97408498,0.0
99812756,99812759,50.0
92742876,100992290,50.0
84832798,8092303,79.1
167347374,148493121,0.0
68764002,16675390,0.0
25343572,3578524,15.0
124253556,1839894,0.0
65088718,65088720,399.0
42719467,42484613,0.0
38214234,157056,0.0
47449472,47449480,40.0
4561595,4561599,1000.0
41744484,70112846,0.0
73978124,132861888,820.0
336706,67198697,30.0
107499,101684,0.0
22739203,22739211,100.0
6444802,6445007,45.0
66633707,66633709,45.2
27993518,27993522,20.0
101665068,1788717,100.0
56934419,56934426,0.0
8324336,8324446,0.0
3657225,162229188,0.0
5934086,130120638,0.0
71044890,1519530,226.4
44098901,44098903,1400.0
43220989,110488884,27.0
98112767,481184,50.0
37916101,18152992,0.0
96588119,1499313,0.0
5442467,65853093,200.0
5043952,113751816,40.0
71643949,112367854,475.2
7632969,5681669,0.0
17368797,16713192,0.0
114779449,10044376,10.7
9221295,117365198,0.0
41648979,49548738,0.0
88218472,88218472,0.0
60864697,60864698,3.0
70983968,43595203,987.9629
63576182,63576182,3.0
9793193,8247112,140.0
23727435,23727525,0.0
96723591,167416328,10.0
152264262,130163365,0.0
38805560,10137289,0.0
88898200,111213342,0.0
1889230,1889231,0.0
7038744,65292404,0.0
65119173,65119177,40.0
81830368,88803382,0.0
67187817,167418263,0.0
63001874,69621084,4.5
31311095,31993566,0.0
84029932,80052659,500.0
87035108,122843442,0.0
7170330,63903070,0.0
1487686,1487688,900.0
23176609,6643822,6.0
46749872,46749872,0.0
46731979,438687,10.0
40051069,10943615,860.0
167424598,167424599,15.0
25279440,25238041,0.0
81651788,81651789,3.0
25301234,25301254,34.125
84725165,70213547,10.0
38148992,25846593,5.9
63106214,45360116,0.0
88374534,88374535,3.0
96190217,43576968,40.0
21088666,16782494,62.0
167430137,167304802,0.0
167430895,166909014,0.0
38432941,12804866,21.0
8296259,7282900,300.0
21413183,21413197,10.0
68556101,68556097,20.0
4496729,67076006,0.0
14829572,14829589,153.0
27111319,6636661,0.0
96372915,97814159,1895.88
14603297,8365866,18.0
15177208,15177226,300.0
85087854,111119218,0.0
4811104,6944684,100.0
82844465,44988040,25.7604
69745806,61271285,350.0
27853089,27853117,40.0
167437923,146337389,2700.0
100961338,39566162,10.0
21447717,4095799,45.0
61251800,61251802,10.0
58171500,44593439,0.0
44390509,44389172,0.0
101036453,24311325,130.0
54822385,54822388,38.4
15109695,15109704,12.5
98986614,27912377,25.2
30515984,30516486,13.0
101051035,66563620,54.0
84021630,36187169,0.0
29545631,29545645,30.0
18178610,18178623,0.0
4990384,65182740,0.0
68666048,71426963,1.0
23754623,13576887,0.0
19453421,19453433,0.0
7632945,5681669,0.0
58009880,160006262,0.0
9724709,9724734,50.7
30687512,18020146,3.0
41504475,41504478,0.0
38381982,13226361,0.0
84050282,38820373,60.0
16559867,16560267,557.4
5216923,5214870,150.0
85323069,103445440,0.0
15196575,5881118,4.3443
2202635,270487,0.0
9854024,9854071,0.0
28623170,161846269,0.0
28387250,28387250,0.0
84708694,75094520,1.5
34068054,4392829,0.0
84220158,113123459,20.0
69238447,70173184,32.82
23672854,21862112,0.0
19397552,14822118,1.0
84180348,88529974,30.1
84489567,113306640,15.0
83290881,44620122,0.0
68258356,64441855,5.0
42382554,6894176,520.0
83189524,81453087,240.0
116384865,48150427,0.0
68823376,68232235,770.0
99447890,102484464,0.0
38666814,38666817,125.0
76873598,203117,50.0
30674135,30674225,0.0
55899943,98067940,0.0
69224553,799666,9.0
60296499,60296500,30.0
33234208,33234210,80.0
68585179,81747920,0.0
12750280,131884497,0.0
14451848,14451866,0.0
31578775,31578834,30.0
10231957,10231969,0.0
45206649,45206650,15.0
5775053,64363493,0.0
7288818,7288867,0.0
26470342,26470357,25.5
40462375,2985064,500.0
41500864,3634380,200.0
83878543,68098927,0.0
63523297,99049162,24.0
5005686,5005717,0.0
67820161,70186004,0.0
73822503,167476301,360.0
59219264,64832400,873.76
79659454,79659454,0.0
100169211,131115656,35.0
16774611,15447102,202.0
37356299,37356299,0.0
43625832,70390427,2000.0
79241426,78465950,0.0
85916625,71946947,30.0
76969510,76969511,0.0
52243803,52243804,0.0
12653797,7132872,49.65
89047743,55476094,390.0
71722630,23651088,35.0
13540435,13540451,35.0
10614348,10614364,0.0
81015499,15137636,0.0
71267098,71267098,0.0
12276426,5000517,0.0
167486696,10568138,500.0
167489174,16596632,5.0
72623425,8381300,40.0
36806234,24225025,95.0
18252107,18252121,50.0
59234887,4185718,0.0
85924751,86279236,10.0
16649562,6600888,115.0
7526793,7526836,0.0
27892285,27892290,0.0
28913211,28913236,255.6
28492693,28492734,0.0
101058155,85051326,0.0
44446826,49379239,0.0
44728795,44728796,5.0
64482521,64482522,0.0
36320585,36320622,0.0
92348086,99432986,125.0
56355060,64767989,100.0
121726162,14164369,120.0
83873362,83873227,0.0
7961467,167288936,25.0
25177244,25177244,0.0
43630936,43630937,143.5
64076335,64076336,61.8
48203878,11479269,140.0
26667560,26667562,75.6
64915936,64915938,633.0
64594089,64594091,0.0
127589402,672729,500.0
66843261,67345524,31.0
65087527,65087530,120.0
64790842,64790843,35.0
16318863,16318916,8.0
23983976,8394993,0.0
43103005,7735013,0.0
64995229,64995236,30.0
64816601,131026014,197.1
9820505,1895301,0.0
149051432,65759016,1000.0
66117883,67164908,16.8
77017260,78524538,50.0
99164050,116481202,0.0
20066557,12173335,0.0
100586241,97582371,16.0
16599609,16402944,0.0
19184651,12737378,0.0
20107723,20107723,0.0
19915405,26700823,16.0
24049990,24049991,0.0
57299605,57299610,22.4
64499271,64499277,55.0
17985054,6415440,28.0
64578299,18600004,120.0
57624555,65506869,0.0
65602930,65602931,0.0
20313807,8614685,0.0
19909158,19909728,30.0
80679142,29705283,500.0
68458665,67324157,0.0
3966107,3966106,50.0
23564159,96421842,380.0
62096657,67540881,20.0
72251264,72251265,800.0
58398296,58398297,25.0
68526607,83761190,17.2
79869718,79869719,35.0
81471529,64351061,90.0
120750929,100664759,500.0
80235005,44722265,310.4
43645526,49380088,105.0
68645503,71866833,2.5
82070422,82070424,22.0
4246295,3006221,1000.0
10847498,6769459,1200.0
83350337,84153763,0.0
80258990,133007749,102.0
129949661,119098695,0.0
15388256,18927595,30.0
13917980,6805679,16.5
114537670,77313149,0.0
13827073,13827095,0.0
43649008,501004,228.8
84762787,64079192,5.0
47735504,47735506,7.0
167526562,139157989,0.0
42774579,42774583,157.0
43690425,43690426,90.0
42969096,135933844,70.0
46990431,49808134,8000.0
99875773,25533021,650.0
42686333,137643347,0.0
16340569,180559,500.0
84700397,107141039,600.0
84470148,34044428,1000.0
84338122,56356824,825.03
27572730,27572755,10.0
84349314,11454557,0.0
14799976,8106451,38.0
79780927,79780928,300.0
70606172,100893168,0.0
26765901,26765907,0.0
6095851,6095853,171.0
93592070,100017173,1000.0
84986987,26510025,0.0
100385676,54717565,40.0
3923453,3923515,0.0
100350667,14030808,55.0
71804615,10638930,20000.0
40056629,40056593,0.0
83742932,6343284,12.0
32241376,15876386,500.0
67687639,288573,180.0
4830915,4830964,0.0
126951302,143184478,0.0
1327333,66512253,0.0
26296569,167627615,30.0
7838635,7838658,6.67
8283273,1116745,52.5
17658232,17658245,50.0
85429232,52493,1500.0
83518151,40171975,7712.0
69145082,99452973,5.0
99820358,14782362,60.6
98009759,38081346,30.0
96452608,30860068,0.0
94999325,31051573,200.0
99235939,57065871,10000.0
94907696,472150,510.0
10620261,10620274,42.0
96398494,22725840,2000.0
100310295,24477267,250.0
101751687,122403003,100.0
100150824,30296872,800.0
100149394,47688487,40.0
97961571,2814821,280.0
95033497,7760696,35.439
115253736,13455310,100.0
100156555,117218805,368.0
111696624,14168421,350.0
114935145,166506537,10000.0
22799202,18463532,0.0
100560852,23843440,1000.0
3842927,3842942,0.0
20447894,20446943,40.0
101147834,117233347,0.0
95509211,113390718,23.2
23594159,23594172,10.0
20855131,1722234,100.0
116403789,17150939,163500.0
23429409,1817253,620.0
95014079,95014080,0.0
69962026,70230441,2200.0
4718042,4718194,236.5
4492468,4490904,0.0
139819382,11401301,1200.0
70172358,100930136,0.0
119479942,83667043,50.0
51728049,5407830,0.0
167632274,160719836,500.0
74511232,99488393,0.0
82081364,29031110,67.0
29379966,29379971,45.0
100969578,22230373,0.0
26179388,26179397,0.0
167728675,107534321,70.0
29000727,213282,140.0
24240561,67018144,0.0
73781370,48131707,245.0
97543479,1054888,25.0
31472210,31472465,70.0
61073769,7288612,33.0
125621352,95369382,100.0
41361003,30092729,0.0
40085155,9424222,100.0
64335314,6928659,29.5
115009890,100361018,5.0
91299344,23988676,0.0
111354273,137893264,190.0
97154079,37808792,10000.0
129986175,95981742,100.0
168064084,586657,510.0
168066650,134091075,65000.0
81198917,15680629,59.73
76903381,31145521,25.0
27423370,27423418,20.0
39162695,30083707,5000.0
80542360,80542361,400.0
20194093,10322766,0.0
7148495,7148505,33.0
18225161,101840004,4500.0
133896123,161094628,0.0
408024,408027,2.5
134076092,59157574,100.0
82526374,99182661,0.0
166389172,80586374,1.1
134428605,135924512,7500.0
115227869,115011652,1.0
59165730,59149275,80.0
125918706,95989647,5.0
49625629,5075871,5.0
16558264,15520809,28.2
94732101,16121471,0.0
135523810,9951962,100.0
2069328,334050,93390.0
5276390,5276560,0.0
124164030,96758457,0.0
31737266,564683,40080.0
24274182,89830700,52.8
16058142,11584498,100.0
27487893,27487898,0.0
140053420,26082025,50.0
18444011,14380244,3630.0
17628062,17628064,7.0
21728689,11333908,10.265
168843667,80035227,0.0
31121751,28972463,25.0
30045901,30045930,1608.0
32938966,32939030,4725.0
31261344,15434700,200.0
26615769,136622537,4488.0
127899065,126808276,500.0
94710035,75720948,130.0
39796490,38274302,10800.0
11230058,11230171,450.0
134080681,115227741,1.0
99471230,93809184,300.0
48374619,48374620,180.0
47655512,136977354,2000.0
104407743,40080556,200.0
98607104,9214616,1250.0
50432319,7444036,163400.0
50554474,8723196,70.0
48937993,233265,50.0
3494719,3494753,300.0
68862697,68862698,600.0
60399653,60399654,120.0
62511993,62511994,59.5
85239979,28549463,0.0
97091577,107526898,100.0
93566801,100901088,0.0
94875826,100901690,0.0
112113699,67324921,200.0
67265878,544246,49.0
35196374,27232960,3000.0
99487847,100907936,0.0
91940805,99077043,0.0
99708314,100905820,0.0
99443070,100899702,0.0
99415559,73592542,0.0
116403632,8436291,0.0
100755191,38222100,0.0
24615511,4570763,38.0
18537468,17712102,10.0
159748887,170227592,0.0
166622566,166167301,1000.0
170262432,158652066,0.0
18731825,166588146,300.0
48011546,48011548,85.0
148720534,44655932,9.0
170524944,167389579,0.5
130783438,123597427,50.0
80301882,38071131,1000.0
166205755,71370795,400.0
8796942,135927975,3000.0
28723267,28723355,854.28
25505383,25505392,1760.88
25744136,24744561,1000.0
25487967,25488140,10290.0
71095334,98278210,0.0
82502898,3337044,40.0
38616580,4203361,100.0
49045425,78097329,100.0
39597501,17602565,223.2
82474313,49400531,31.0
39385068,48267603,50.0
25940154,67650036,0.0
978001,43389091,0.0
80593053,31128724,1000.0
74302631,213929,60.0
75929808,27747749,37.0
7474915,7474955,6.8
100086842,127591573,500.0
3909245,3909256,80.0
3031424,3031438,5.0
1725262,424171,1500.0
3760510,3093330,0.0
148699842,83675915,100.0
55574651,55574653,60.0
171707717,5238827,1000.0
171708777,129021502,0.0
171720495,68451720,0.0
41649057,29263691,20.0
8967844,8967860,0.0
20946424,20946434,15.0
7493654,7493722,0.0
1888809,69246264,0.0
14319533,2231804492,0.0
32213772,32214065,100.0
100886696,166909082,10.0
43972154,13427353,24377.39
162157154,7146873,1000.0
33965830,8274277,0.0
124939455,124538316,1000.0
81187330,81187332,35.0
31174872,31174885,752.0
9616683,9616688,24.5
26327012,108643180,500.0
93980809,70649740,202.8
49626938,49626939,15.0
18189287,18189303,0.0
26830010,6928247,30.0
47844229,15619805,450.0
115538617,100127806,1.0
151048348,129281776,400.0
94036142,14668135,20.0
2371935,2143462,8.2
2347021,46306,0.0
23836596,540375,9000.0
134580661,42657144,3.0
100072186,70991162,100.0
136938918,120225186,3.0
509020,507079,0.0
72319721,546630,200.0
113223534,100414395,147.0
77196511,1084955,0.0
71748493,71748483,500.0
77104739,615374,16.665
118909403,122181205,21.0
72661405,16827742,100.0
75472876,128833466,2550.0
119110823,231256,5.0
84322505,60856464,1000.0
80055203,802681,5.0
79207710,399578,600.0
78684930,70898113,1333.0
70166476,26709183,5700.0
47113037,15945025,0.0
112680976,78760927,350.0
111509367,78541514,140.0
85147928,40205196,0.0
80922098,76816011,1000.0
127578457,117153205,10000.0
112682209,49877497,250.0
48439840,115370,900.0
9367030,285734,1700.0
100759135,552049,7000.0
43647272,119176035,1000.0
133827723,634098,50.0
136876096,73510,95.0
17370443,17370503,0.0
25422663,75950099,1200.0
72941219,1221633,100.0
126862397,80404631,50.0
25644929,25644935,710.0
33208616,71587373,145.0
121578300,99304307,1.0
48515913,48515915,41.0
127356037,100932366,1470.0
51197092,51197093,1500.0
148736925,126808220,3500.0
4170141,148962254,10000.0
100339761,93961470,0.0
163968874,115012120,4.9
121928,67428233,20.0
148623892,148236580,10.0
173060675,46963935,0.0
147296016,528686,600.0
27960644,8408000,450.0
433838,26985,0.0
368912,135165,900.0
78546274,602345,90.0
20756487,20234028,104.0
143794,61624,140.0
161785928,99505772,3000.0
137814629,30665862,10.0
41564178,41458699,0.0
355358,390862,5000.0
215647,104764,10.0
145957291,530280,0.0
78532983,99323096,0.0
54344108,132043798,0.0
13605839,130456,800.0
256807,256808,0.0
12266085,1200346,250.0
130063469,121226010,5000.0
595227,123454,990.0
570978,65856303,1800.0
38106603,589342,1.0
45578466,72609426,66.6667
578427,85644,1000.0
584160,367684,600.0
741436,66936335,0.0
870390,78007209,500.0
1580983,1580984,0.0
32710593,67837320,300.0
532056,458819,4.5
518190,462186,0.0
541426,464590,0.0
174203564,126267220,392.0
576494,191650,100.0
94886112,671663,450.0
95633007,8096172,30.0
2273216,603530,0.0
2322089,565383,0.0
174453632,115641956,10.0
614809,4560,30.0
174597229,160694845,10.0
167472691,127469318,99.0
119602127,136582974,205.0
694444,37239,3000.0
635657,66084610,9778.3273
667214,133831845,1000.0
1769812,587832,42.5
69112968,1629405,0.0
657325,527172,270.0
695310,34882327,80.0
175348679,3591913,50.0
94000645,132326172,250.0
695181,33171,0.0
54660145,70313078,200.0
626006,587636,0.0
680118,692163,440.0
687136,277301,200.0
628837,390143,205.0
29110450,12219064,0.0
535714,535715,20000.0
796298,2405918,0.0
37635277,37579981,0.0
25272397,139816928,5000.0
441457,441458,160.0
175808192,165047505,1000.0
520189,561973,50.0
730700,730704,120.0
112376327,27807560,160.0
84395743,17568828,0.0
28310422,24891844,0.5
703960,528483,0.0
70181415,53299,490.0
38759234,9420828,900.0
396327,189184,1.0
790288,291929,80.0
99553825,129111679,27.0
84343824,124813991,100.0
39644067,17116386,6.0
165241175,155584723,70.0
175931689,164142379,10000.0
129027671,126510622,100.0
76091441,149099142,60.0
46609313,94519251,50.0
569522,136984,1500.0
109901454,43635046,275.0
72648892,32159606,14.134
1666379,46306,0.0
43683296,36557219,5000.0
14246194,880100,29200.0
135904899,131402011,500.0
65859831,65727309,160000.0
41851844,10601597,100.0
158060947,161726534,0.0
61925623,147613732,2.7
46861153,46861241,800.0
83353708,52738264,200.0
46794538,80782823,1100.0
61723232,2094732,50.0
32821679,26665513,270.0
76783794,24438536,5.0
32928318,32928370,900.679
142719138,167724106,11395.53
15508473,536483,30610.0
15004738,10089873,33.0
97815221,81664275,5000.0
112704598,23570531,1000.0
94979450,43142946,10000.0
130078528,4758530,100.0
99128429,84252496,0.0
45447078,26154243,0.0
76867500,47232855,1000.0
69405287,2161836,10650.0
3260936,29753504,8750.0
1920087,2242419,200.0
21678221,21678225,0.0
1987735,1987737,0.0
74179294,10330974,22.5
1937942,538459,20.0
125514843,134095542,1.0
130224804,75106492,30.0
70005502,43296074,3000.0
21204181,21204191,300.0
144969351,22952864,189500.0
134422487,126280565,0.0
65904962,3957157,1.7
149244124,148315745,66.0
98070613,592442,10.0
89752716,484333,49500.0
124809108,127749695,210.52599999999998
127357706,9713008,1000.0
127357446,62957256,10000.0
2043099,2242703486,0.0
149900848,133992537,50.0
34243150,34243167,50.0
127357724,98741449,20.0
149045982,97266230,2750.0
4082464,15101599,0.0
69388940,1601425,2000.0
159552848,20880429,30.0
160535413,71007603,990.0
50765159,123955575,1200.0
2242598,2058288,16.5
485352,7285051,38.9
12486072,9784689,500.0
117075864,117075866,750.0
141661801,10191580,0.0
27776545,25805028,150.0
130532392,570120,650.0
124953313,108918059,400.0
34859298,369487,0.0
574556,654327,97.25
176888283,134226932,30.0
492394,65925599,200.0
2153884,646677,300.0
81993734,515495,250.0
42548911,164650427,1000.0
130533205,130533208,80.0
27023721,8709784,64.15
7634032,7634052,0.0
10734524,9368373,15.0
101156658,37537505,10.0
4275895,4275910,76.0
100755284,349085,0.0
45588175,29077862,654.68
42868470,11060221,24.5
116136539,26339302,300.0
28902466,457270,8181.8
112750189,333525,816.0
368397,80418968,183.34
2306585,2306586,2000.0
79468154,38295647,5.1
1900918,20974769,443.01774800000004
147646,147647,200.0
187191,187192,0.0
30380461,3463339,5200.0
550526,34608356,2750.0
127090138,6401481,0.0
10417601,1513274,34340.0
52816026,124781344,227.68
14714286,1617602,500.0
40394662,152962023,1000.0
28544569,347124,560.0
85415702,22798316,990.0
37681710,6225476,255.0
16369536,13739566,3005.0
591612,1127138,0.0
67713406,104280930,1500.0
47365769,129726374,60.0
71259981,126311435,4802.0
155461072,129264603,15.3
21931382,678721,24.0
127739622,6533185,153.0
14463969,555655,12.5
267374,130535152,102.81
8873495,1406012,28.0
56767547,9946305,100.0
32784496,8619754,9100.0
97474064,5749985,0.0
10448711,11121123,0.0
28110192,518596,60.161
115878077,130426,20.0
64555607,19124163,90.0
148601919,151443214,3.0
71331781,5967266,2500.0
29451336,5320765,20.0
21868068,3059065,790.0
14305231,14305252,1000.0
76633140,76633141,1860.0
85252817,85252822,24000.0
127566323,37937567,10.0
56984549,29400820,0.0
317943,436834,8.0
15348808,64351040,4500.0
16295997,16312233,8400.0
99166966,1673867,3750.0
67719392,9358239,500.0
149744709,150814411,10000.0
106904802,98576799,20.0
11463973,53517845,0.0
4406022,14868941,0.0
129295758,129295760,20000.0
137039912,43643493,50.0
124483375,148223551,200.0
128712430,128712432,500.0
9128139,33372028,15.757
32183097,32183131,5600.0
99663121,67103623,100000.0
44561115,794264,30000.0
107099607,2162640,0.0
15020339,15020368,80.0
75275490,112471972,100.0
11754930,10450298,0.0
42675668,42675669,100.0
42750833,42750834,0.0
3990514,3990518,0.0
51132440,15041217,170.0
34365751,34365754,0.0
69174665,99111584,360.52
73735381,74747074,0.0
64555329,17129771,99.9
6282247,1658464,536.0
33928310,1756003,2000.0
40495327,40495329,20.0
10028879,10028912,0.0
94942575,129220400,10150.0
77844026,66139299,21.1
77474361,30759500,0.0
37314081,37314099,400.0
37272012,117178214,0.0
130054576,71604029,50000.0
169798,17616746,21.6
8960564,8960567,500.0
167153432,3666066,1433.4270000000001
